Journal,IDno,Year,Volume,Issue,ArticleTitle,FirstFemale,LastFemale,TotalFemale,TotalMale,TotalAuthors,TotalAmbiguous,Bird,anyFEM,firstFEM,lastFEM,Pfem,Pmale
AUK,156,2011,128,4,Effects of Incubation Delay on Viability and Microbial Growth of Wood Duck (Aix sponsa) Eggs,N,Y,1,2,3,0,Y,1,0,1,0.333333333,0.666666667
AUK,157,2011,128,4,Film Documentation of the Probably Extinct Imperial Woodpecker (Campephilus imperlalis),N,Y,1,6,7,0,Y,1,0,1,0.142857143,0.857142857
AUK,158,2011,128,4,Convergent Gains of Red Carotenoid-Based Coloration in the New World Blackbirds,N,N,1,2,3,0,Y,1,0,0,0.333333333,0.666666667
AUK,159,2011,128,4,Maintenance of a Hybrid Zone: The Role of Female Mate Choice,Y,Y,3,1,4,0,Y,1,1,1,0.75,0.25
AUK,160,2011,128,4,"Phylogeography of the Barred Owl (Strix varia): Species Limits, Multiple Refugia, and Range Expansion",N,N,1,3,4,0,Y,1,0,0,0.25,0.75
AUK,161,2011,128,4,Effects of Extreme Climate Events on Adult Survival of Three Pacific Auks,N,N,0,4,4,0,Y,0,0,0,0,1
AUK,162,2011,128,4,Brood Size and Late Breeding are Negatively Related to Juvenile Survival in a Neotropical Migratory Songbird,N,Y,1,4,5,0,Y,1,0,1,0.2,0.8
AUK,163,2011,128,4,Estimating Survival and Life-Stage Transitions in the Laysan Albatross (Phoebastria immutabilis) using Multistate MarkRecapture Models,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
AUK,164,2011,128,4,"An Experimental Study of Fledging Success in American Coots (Fulica americana): Effects of Brood Size, Food Availability, and Hatching Asynchrony",N,N,0,1,1,0,Y,0,0,0,0,1
AUK,165,2011,128,4,Effects of Snow-Related Environmental Variation on Breeding Schedules and Productivity of a High-Altitude Population of Dusky Flycatchers (Empidonax oberholseri),Y,Y,1,0,1,0,Y,1,1,1,1,0
AUK,166,2011,128,4,"Mercury Exposure Affects the Reproductive Success of a Free-Living Terrestrial Songbird, the Carolina Wren (Thryothorus ludovicianus)",Y,N,4,4,8,0,Y,1,1,0,0.5,0.5
AUK,167,2011,128,4,Extrapair Fertilizations and the Potential for Sexual Selection in a Socially Monogamous Songbird,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
AUK,168,2011,128,4,Diversification of an Endemic Southeast Asian Genus: Phylogenetic Relationships of the Spiderhunters (Nectariniidae: Arachnothera),N,N,2,5,7,0,Y,1,0,0,0.285714286,0.714285714
AUK,169,2011,128,4,Neither Individually Distinctive Songs Nor Lek Signatures are Demonstrated in Suboscine Screaming Pihas,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,170,2011,128,4,Further Analysis Supports the Conclusion that the Songs of Screaming Pihas are Individually Distinctive and Bear a Lek Signature,Y,N,2,1,3,0,Y,1,1,0,0.666666667,0.333333333
AUK,171,2011,128,4,Missing the Forest for the Gene Trees: Conservation Genetics is More than the Identification of Distinct Population Segments,Y,N,2,5,7,0,Y,1,1,0,0.285714286,0.714285714
AUK,172,2011,128,4,Endangered Species Management and the Role of Conservation Genetics: A Response to Barr et al.,N,N,0,5,5,0,Y,0,0,0,0,1
AUK,173,2012,129,1,"Regulatory Mechanisms that Underlie Phenology, Behavior, and Coping with Environmental Perturbations: An Alternative Look at Biodiversity",N,N,0,1,1,0,Y,0,0,0,0,1
AUK,174,2012,129,1,Attitudes and Actions Toward Birds in Urban Areas: Human Cultural Differences Influence Bird Behavior,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,175,2012,129,1,"Increased Investigation of Manipulated Clutches Suggests Egg Recognition Without Rejection in a Brown-Headed Cowbird (Molothrus ater) Host, the Yellow Warbler (Setophaga petechia)",Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,176,2012,129,1,Eggshell Spotting does not Predict Male Incubation but Marks Thinner Areas of a Shorebird's Shells,N,N,0,3,3,0,Y,0,0,0,0,1
AUK,177,2012,129,1,Cleaning Associations between Birds and Herbivorous Mammals in Brazil: Structure and Complexity,Y,N,1,4,5,0,Y,1,1,0,0.2,0.8
AUK,178,2012,129,1,Rangewide Population Genetic Structure of Xantus's Murrelet (Synthliboramphus hypoleucus),N,Y,2,6,8,0,Y,1,0,1,0.25,0.75
AUK,179,2012,129,1,Speciation of Flightless Rails on Islands: A DNA-Based Phylogeny of the Typical Rails of the Pacific,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,180,2012,129,1,Introduction of the Great-Tailed Grackle (Quiscalus mexicanus) by Aztec Emperor Auitzotl: Provenance of the Historical Account,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,181,2012,129,1,Observer Effects and Avian-Call-Count Survey Quality: Rare-Species Biases and Overconfidence,N,N,0,3,3,0,Y,0,0,0,0,1
AUK,182,2012,129,1,A Fossil Albatross from the Early Oligocene of the North Sea Basin,N,N,0,2,2,0,Y,0,0,0,0,1
AUK,183,2012,129,1,A New Species of Oligo-Miocene Darter (Aves: Anhingidae) from Australia,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,184,2012,129,1,Reliability of Occupancy and Binomial Mixture Models for Estimating Abundance of Golden-Cheeked Warblers (Setophaga chrysoparia),N,N,0,3,3,0,Y,0,0,0,0,1
AUK,185,2012,129,1,Variable Resource Availability When Resource Replenishment is Constant: The Coupling of Predators and Prey,N,N,0,3,3,0,Y,0,0,0,0,1
AUK,186,2012,129,1,Recruitment of Cassin's Auklet (Ptychoramphus aleuticus): Individual Age and Parental Age Effects,N,N,0,3,3,0,Y,0,0,0,0,1
AUK,187,2012,129,1,Females Choose Multiple Mates in the Lekking Greater Prairie-Chicken (Tympanuchus cupido),N,Y,1,2,3,0,Y,1,0,1,0.333333333,0.666666667
AUK,188,2012,129,1,Delayed Nesting by Female Canada Geese (Branta canadensis): Benefits and Costs,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,189,2012,129,1,Species and Temporal Factors Affect Predator-Specific Rates of Nest Predation for Forest Songbirds in the Midwest,N,N,0,3,3,0,Y,0,0,0,0,1
AUK,190,2012,129,1,A Molecular Phylogeny of Black-Tyrants (Tyrannidae: Knipolegus) Reveals Strong Geographic Patterns and Homoplasy in Plumage and Display Behavior,N,N,0,2,2,0,Y,0,0,0,0,1
AUK,191,2012,129,1,"Status, Biology, and Conservation Priorities for North America's Eastern Golden Eagle (Aquila chrysaetos) Population",N,N,3,23,26,0,Y,1,0,0,0.115384615,0.884615385
AUK,192,2012,129,2,Phylogenetic Relationships of the Extinct Carolina Parakeet (Conuropsis carolinensis) Inferred from DNA Sequence Data,N,N,1,2,3,0,Y,1,0,0,0.333333333,0.666666667
AUK,193,2012,129,2,Carry-Over Effects of Winter Location Contribute to Variation in Timing of Nest Initiation and Clutch Size in Black Brant (Branta bernicla nigricans),N,N,0,3,3,0,Y,0,0,0,0,1
AUK,194,2012,129,2,Widespread Cryptic Dichromatism and Ultraviolet Reflectance in the Largest Radiation of Neotropical Songbirds: Implications of Accounting for Avian Vision in the Study of Plumage Evolution,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
AUK,195,2012,129,2,Feather Growth Rate and Mass in Nearctic Passerines with Variable Migratory Behavior and Molt Pattern,N,N,0,3,3,0,Y,0,0,0,0,1
AUK,196,2012,129,2,Changes in Immunocompetence and Other Physiological Measures during Molt in Brown-Headed Cowbirds (Molothrus ater),N,N,0,5,5,0,Y,0,0,0,0,1
AUK,197,2012,129,2,Timing of Adult Remigial Wing Molt in Female Black Brant (Branta bernicla nigricans),N,N,1,4,5,0,Y,1,0,0,0.2,0.8
AUK,198,2012,129,2,"Fine-Scale Population Structure and Asymmetrical Dispersal in an Obligate Salt-Marsh Passerine, the Saltmarsh Sparrow (Ammodramus caudacutus)",Y,Y,4,0,4,0,Y,1,1,1,1,0
AUK,199,2012,129,2,Representativeness of Land Cover Composition along Routes of the North American Breeding Bird Survey,N,N,0,3,3,0,Y,0,0,0,0,1
AUK,200,2012,129,2,Using Binomial Distance-Sampling Models to Estimate the Effective Detection Radius of Point-Count Surveys Across Boreal Canada,N,Y,4,2,6,0,Y,1,0,1,0.666666667,0.333333333
AUK,201,2012,129,2,"Breeding Dispersal of Eurasian Hoopoes (Upupa epops) within and between Years in Relation to Reproductive Success, Sex, and Age",N,N,0,3,3,0,Y,0,0,0,0,1
AUK,202,2012,129,2,Flooding Affects Dispersal Decisions in Piping Plovers (Charadrius melodus) in Prairie Canada,Y,Y,3,1,4,0,Y,1,1,1,0.75,0.25
AUK,203,2012,129,2,"Demography and Dispersal of Juvenile and Adult Brown-Headed Cowbirds (Molothrus ater) in the Eastern Sierra Nevada, California, Estimated using Multistate Models",N,N,0,3,3,0,Y,0,0,0,0,1
AUK,204,2012,129,2,Time-Specific Patterns of Nest Survival for Ducks and Passerines Breeding in North Dakota,N,U,0,1,2,1,Y,0,0,0,0,0.5
AUK,205,2012,129,2,Female Site Familiarity Increases Fledging Success in Piping Plovers (Charadrius melodus),Y,Y,3,1,4,0,Y,1,1,1,0.75,0.25
AUK,206,2012,129,2,"Systematic Revision of the Spotted Antpitta (Grallariidae: Hylopezus macularius), with Description of a Cryptic New Species from Brazilian Amazonia",N,N,1,5,6,0,Y,1,0,0,0.166666667,0.833333333
AUK,207,2012,129,2,Recent Experimental Data on the Energy Costs of Avian Flight Do Not Call for a Revision of Optimal Migration Theory,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,208,2012,129,2,Optimal Migration Theory: Response to Hedenström,Y,Y,1,0,1,0,Y,1,1,1,1,0
AUK,209,2012,129,3,Inferring the Origins of Lowland Neotropical Birds,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,210,2012,129,3,Reproduction in Steller's Jays (Cyanocitta stelleri): Individual Characteristics and Behavioral Strategies,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,211,2012,129,3,Inconsistent Geographic Variation in the Calls and Duets of Barred Owls (Strix varia) Across an Area of Genetic Introgression,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,212,2012,129,3,Effects of Sea Ice on Winter Site Fidelity of Pacific Common Eiders (Somateria mollissima v-nigrum),Y,Y,3,1,4,0,Y,1,1,1,0.75,0.25
AUK,213,2012,129,3,What Factors Explain Differential use within Swainson's Warbler (Limnothlypis swainsonii) Home Ranges?,N,N,0,3,3,0,Y,0,0,0,0,1
AUK,214,2012,129,3,Avian use of Early-Successional Boreal Forests in the Postbreeding Period,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,215,2012,129,3,Genetic and Morphological Divergence Among Cooper's Hawk (Accipiter cooperii) Populations Breeding in North-Central and Western North America,Y,Y,2,8,10,0,Y,1,1,1,0.2,0.8
AUK,216,2012,129,3,Using Video Monitoring to Assess the Accuracy of Nest Fate and Nest Productivity Estimates by Field Observation,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
AUK,217,2012,129,3,Fall Migration of the Veery (Catharus fuscescens) in Northern Colombia: Determining the Energetic Importance of a Stopover Site,N,N,2,3,5,0,Y,1,0,0,0.4,0.6
AUK,218,2012,129,3,Stable Isotopes Identify Dietary Changes Associated with Beak Deformities in Black-Capped Chickadees (Poecile atricapillus),Y,Y,3,0,3,0,Y,1,1,1,1,0
AUK,219,2012,129,3,"Continent-Scale Genetic Structure in a Boreal Forest Migrant, the Blackpoll Warbler (Setophaga striata)",N,N,0,2,2,0,Y,0,0,0,0,1
AUK,220,2012,129,3,A Comparison of Winter Stress Responses in Cardueline Finches,Y,Y,2,0,2,0,Y,1,1,1,1,0
AUK,221,2012,129,3,Rhodoxanthin as a Characteristic Keto-Carotenoid of Manakins (Pipridae),Y,N,4,1,5,0,Y,1,1,0,0.8,0.2
AUK,222,2012,129,3,Survival of Resident Neotropical Birds: Considerations for Sampling and Analysis Based on 20 Years of Bird-Banding Efforts in Mexico,Y,N,2,5,7,0,Y,1,1,0,0.285714286,0.714285714
AUK,223,2012,129,3,Is Laying a Large Egg Expensive? Female-Biased Cost of First Reproduction in a Petrel,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
AUK,224,2012,129,3,Temporal Variation in Local Wetland Hydrology Influences Postdispersal Survival of Juvenile Wood Storks (Mycteria americana),Y,N,2,2,4,0,Y,1,1,0,0.5,0.5
AUK,225,2012,129,3,Female Red-Backed Fairy-Wrens (Malurus Melanocephalus) Do Not Appear to Pay a Cost For High Rates of Promiscuity,Y,N,2,2,4,0,Y,1,1,0,0.5,0.5
AUK,226,2012,129,3,"A New Species of Wren (Troglodytidae: Thryophilus) from the Dry Cauca River Canyon, Northwestern Colombia",N,N,1,4,5,0,Y,1,0,0,0.2,0.8
AUK,227,2012,129,3,"A New Species of Barbet (Capitonidae: Capito) from the Cerros Del Sira, Ucayali, Peru",N,N,0,5,5,0,Y,0,0,0,0,1
AUK,228,2012,129,3,Putting Distance Back Into Bird Song With Mirror Neurons,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,229,2012,129,4,Adaptive Breeding-Habitat Selection: Is it for the Birds?,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,230,2012,129,4,Greater Sage-Grouse (Centrocercus urophasianus) Select Nest Sites and Brood Sites Away from Avian Predators,N,N,0,4,4,0,Y,0,0,0,0,1
AUK,231,2012,129,4,Stable Associations within Flocks of Greater Snow Geese (Chen caerulescens atlantica): Do They Exist Beyond Family Bonds?,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
AUK,232,2012,129,4,High Levels of Relatedness between Brown-Headed Cowbird (Molothrus ater) Nestmates in a Heavily Parasitized Host Community,N,N,2,4,6,0,Y,1,0,0,0.333333333,0.666666667
AUK,233,2012,129,4,When and Why Does My Mother Leave Me? the Question of Brood Desertion in the Dovekie (Alle Alle),Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,234,2012,129,4,Experimental Evidence that Nesting Ducks use Mammalian Urine to Assess Predator Abundance,N,N,0,4,4,0,Y,0,0,0,0,1
AUK,235,2012,129,4,Large-Scale Monitoring of Shorebird Populations using Count Data and N-Mixture Models: Black Oystercatcher (Haematopus bachmani) Surveys by Land and Sea,N,N,4,5,9,0,Y,1,0,0,0.444444444,0.555555556
AUK,236,2012,129,4,Use of Feather Loss Intervals to Estimate Molt Duration and to Sample Feather Vein at Equal Time Intervals Through the Primary Replacement,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
AUK,237,2012,129,4,Sexually Selected Signaling in Birds: A Case for Bayesian Change-Point Analysis of Behavioral Routines,N,N,0,4,4,0,Y,0,0,0,0,1
AUK,238,2012,129,4,One Species but Two Patterns: Populations of the Hudsonian Godwit (Limosa haemastica) Differ in Spring Migration Timing,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,239,2012,129,4,"Site-Specific Variation in Food Resources, Sex Ratios, and Body Condition of an Overwintering Migrant Songbird",N,N,0,4,4,0,Y,0,0,0,0,1
AUK,240,2012,129,4,Changes in the Annual Cycle of North American Raptors Associated with Recent Shifts in Migration Timing,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,241,2012,129,4,A Marabou (Ciconiidae: Leptoptilos) from the Middle Pleistocene of Northeastern China,N,U,1,2,4,0,Y,1,0,0,0.25,0.5
AUK,242,2012,129,4,Arbovirus Infection is a Major Determinant of Fitness in House Sparrows (Passer domesticus) that Invade Cliff Swallow (Petrochelidon pyrrhonota) Colonies,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,243,2012,129,4,Blood Parasite Infection and Heterozygosity in Pure and Genetic-Hybrid Golden-Winged Warblers (Vermivora chrysoptera) Across Canada,Y,N,2,2,4,0,Y,1,1,0,0.5,0.5
AUK,244,2012,129,4,Annual Survival of Red Knots (Calidris canutus rufa) Wintering in Florida,Y,N,3,3,6,0,Y,1,1,0,0.5,0.5
AUK,245,2012,129,4,El NiñoSouthern Oscillation Influences Annual Survival of a Migratory Songbird at a Regional Scale,N,N,0,5,5,0,Y,0,0,0,0,1
AUK,246,2012,129,4,"Carry-Over Effects of Winter Climate on Spring Arrival Date and Reproductive Success in an Endangered Migratory Bird, Kirtland's Warbler (Setophaga kirtlandii)",Y,N,2,1,3,0,Y,1,1,0,0.666666667,0.333333333
AUK,247,2012,129,4,Shifts in Breeding Phenology as a Response to Population Size and Climatic Change: A Comparison between Short- and Long-Distance Migrant Species,Y,N,1,7,8,0,Y,1,1,0,0.125,0.875
AUK,248,2012,129,4,Breeding Habitat Requirements and Colony Formation by Royal Terns (Thalasseus Maximus) and Sandwich Terns (T. Sandvicensis) on Barrier Islands in the Gulf of Mexico,N,N,1,3,4,0,Y,1,0,0,0.25,0.75
AUK,249,2012,129,4,Parental Behavior and Reproductive Output in Male-Only Cared and Female-Only Cared Clutches in the Eurasian Penduline Tit (Remiz pendulinus),N,N,0,4,4,0,Y,0,0,0,0,1
AUK,250,2013,130,1,Bird Origins Anew,N,N,0,1,1,0,Y,0,0,0,0,1
AUK,251,2013,130,1,"Deer Reduce Habitat Quality for a Woodland Songbird: Evidence from Settlement Patterns, Demographic Parameters, and Body Condition",N,N,0,3,3,0,Y,0,0,0,0,1
AUK,252,2013,130,1,Behavioral and Demographic Consequences of Access to Early-Successional Habitat in Juvenile Ovenbirds (Seiurus aurocapilla): An Experimental Approach,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
AUK,253,2013,130,1,Rapid Change in a Type I Song Dialect of Hermit Warblers (Setophaga occidentalis),N,N,0,2,2,0,Y,0,0,0,0,1
AUK,254,2013,130,1,Postfledging Movements in Birds: Do Tit Families Track Environmental Phenology?,N,Y,4,1,5,0,Y,1,0,1,0.8,0.2
AUK,255,2013,130,1,Spatial Variation in Breeding Habitat Selection by Cerulean Warblers (Setophaga cerulea) Throughout the Appalachian Mountains,N,N,4,7,11,0,Y,1,0,0,0.363636364,0.636363636
AUK,256,2013,130,1,Identical Metabolic Rate and Thermal Conductance in Rock Sandpiper (Calidris ptilocnemis) Subspecies with Contrasting Nonbreeding Life Histories,N,N,1,3,4,0,Y,1,0,0,0.25,0.75
AUK,257,2013,130,1,"Postfledging Survival, Movements, and Dispersal of Ring Ouzels (Turdus torquatus)",Y,Y,5,2,7,0,Y,1,1,1,0.714285714,0.285714286
AUK,258,2013,130,1,"Genetic Relationships Among Some Subspecies of the Peregrine Falcon (Falco peregrinus L.), Inferred from Mitochondrial DNA Control-Region Sequences",N,Y,2,3,5,0,Y,1,0,1,0.4,0.6
AUK,259,2013,130,1,Broad-Scale Relationships between Shorebirds and Landscapes in the Southern Great Plains,N,N,0,2,2,0,Y,0,0,0,0,1
AUK,260,2013,130,1,Elevational Differences in Estimated Fattening Rates Suggest that High-Elevation Sites are High-Quality Habitats for Fall Migrants,Y,N,2,1,3,0,Y,1,1,0,0.666666667,0.333333333
AUK,261,2013,130,1,Assessing Migration of Ruby-Throated Hummingbirds (Archilochus colubris) at Broad Spatial and Temporal Scales,N,N,0,4,4,0,Y,0,0,0,0,1
AUK,262,2013,130,1,Phylogeography of the Variable Dwarf-Kingfisher Ceyx lepidus (Aves: Alcedinidae) Inferred from Mitochondrial and Nuclear DNA Sequences,N,N,0,4,4,0,Y,0,0,0,0,1
AUK,263,2013,130,1,Life-History Tradeoffs in Spotted Owls (Strix occidentalis): Implications for Assessment of Territory Quality,N,N,0,2,2,0,Y,0,0,0,0,1
AUK,264,2013,130,1,Association of Habitat Characteristics with Winter Survival of a Declining Grassland Bird in Chihuahuan Desert Grasslands of Mexico,N,N,0,2,2,0,Y,0,0,0,0,1
AUK,265,2013,130,1,Survival of Piping Plover (Charadrius melodus) Chicks in the Great Lakes Region,Y,Y,3,1,4,0,Y,1,1,1,0.75,0.25
AUK,266,2013,130,1,Evaluating the Roles of Visual Openness and Edge Effects on Nest-Site Selection and Reproductive Success in Grassland Birds,N,N,0,4,4,0,Y,0,0,0,0,1
AUK,267,2013,130,1,Allocation of Nutrients to Reproduction at High Latitudes: Insights from Two Species of Sympatrically Nesting Geese,N,N,0,4,4,0,Y,0,0,0,0,1
AUK,268,2013,130,1,A New Storm-Petrel Species from Chile,N,N,2,11,13,0,Y,1,0,0,0.153846154,0.846153846
AUK,269,2011,128,2,The Island Syndrome in Coastal Wetland Ecosystems: Convergent Evolution of Large Bills in Mangrove Passerines,N,N,0,2,2,0,Y,0,0,0,0,1
AUK,270,2011,128,2,Genetic Applications in Avian Conservation,Y,N,3,9,12,0,Y,1,1,0,0.25,0.75
AUK,271,2011,128,2,"Out of Sight, Out of Mind? Visual Obstructions Affect Settlement Patterns in Barn Swallows (Hirundo rustica)",N,N,0,2,2,0,Y,0,0,0,0,1
AUK,272,2011,128,2,Cache-Site Selection in Clark's Nutcracker (Nucifraga columbiana),Y,Y,4,0,4,0,Y,1,1,1,1,0
AUK,273,2011,128,2,Contrasts in Energy Status and Marine Foraging Strategies of White-Winged Scoters (Melanitta fusca) and Surf Scoters (M. Perspicillata),N,N,0,2,2,0,Y,0,0,0,0,1
AUK,274,2011,128,2,Date of Nest Initiation Mediates Incubation Costs of Wood Ducks (Aix sponsa),N,N,0,2,2,0,Y,0,0,0,0,1
AUK,275,2011,128,2,Population Genetics and Effective Population Size of the Critically Endangered Nihoa Millerbird (Acrocephalus Familiaris Kingi),N,N,0,2,2,0,Y,0,0,0,0,1
AUK,276,2011,128,2,"Habitat use by Sprague's Pipits (Anthus spragueii) in Native Pastures and Planted, Non-Native Hay Fields",N,N,0,2,2,0,Y,0,0,0,0,1
AUK,277,2011,128,2,Agricultural Coconut Forest as Habitat for the Critically Endangered Tuamotu Kingfisher (Todiramphus Gambieri Gertrudae),Y,Y,2,1,3,0,Y,1,1,1,0.666666667,0.333333333
AUK,278,2011,128,2,Postfledging Survivorship and Habitat Selection Across a Rural-to-Urban Landscape Gradient,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
AUK,279,2011,128,2,Using Stereo-Microphones to Evaluate Observer Variation in North American Breeding Bird Survey Point Counts,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,280,2011,128,2,The Influence of Energetic Condition on Flight Initiation and Orientation of Migratory Songbirds in the Gulf of Maine Region,Y,Y,2,0,2,0,Y,1,1,1,1,0
AUK,281,2011,128,2,How Much Variation in the Molt Duration of Passerines Can Be Explained By the Growth Rate of Tail Feathers?,N,N,1,5,6,0,Y,1,0,0,0.166666667,0.833333333
AUK,282,2011,128,2,The Effect of Coccidians on the Condition and Immune Profile of Molting House Sparrows (Passer domesticus),N,N,2,6,8,0,Y,1,0,0,0.25,0.75
AUK,283,2011,128,2,Injecting the Mite into Ecological Immunology: Measuring the Antibody Response of House Sparrows (Passer domesticus) Challenged with Hematophagous Mites,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
AUK,284,2011,128,2,"A Phylogeographic and Population Genetic Analysis of a Widespread, Sedentary North American Bird: The Hairy Woodpecker (Picoides villosus)",N,N,1,4,5,0,Y,1,0,0,0.2,0.8
